State Name,County Name,City Name,Latitude,Longitude,Year,CO,NO2,Temperature,Ozone,PM2.5,Humidity,SO2,Wind Speed
Colorado,Montezuma,Towaoc,37.20006,-108.7331,2023,,,,0.04507375,,,,
Colorado,Montezuma,Towaoc,37.20006,-108.7331,2024,,,,0.04692575,,,,
Colorado,Montezuma,Towaoc,37.20006,-108.7331,2025,,,,0.0502465,,,,
Colorado,Pitkin,Aspen,39.19296,-106.82323,2024,,,,,4.348211444444444,,,
Colorado,Pitkin,Aspen,39.19296,-106.82323,2025,,,,,4.568221111111111,,,
Colorado,Prowers,Lamar,38.084688,-102.618641,2023,,,,,5.0515083333333335,,,
Colorado,Prowers,Lamar,38.084688,-102.618641,2024,,,,,5.545491888888889,,,
Colorado,Prowers,Lamar,38.084688,-102.618641,2025,,,,,5.472630555555556,,,
Colorado,Prowers,Lamar,38.113792,-102.626181,2015,,,54.723519,,,,,6.353466
Colorado,Prowers,Lamar,38.113792,-102.626181,2016,,,54.857501,,,,,6.60243
Colorado,Prowers,Lamar,38.113792,-102.626181,2017,,,44.82996,,,,,6.5494
Colorado,Prowers,Lamar,38.113792,-102.626181,2018,,,53.661361,,,,,7.279911
Colorado,Pueblo,Pueblo,38.276099,-104.597613,2015,,,,,5.148333,,,
Colorado,Pueblo,Pueblo,38.276099,-104.597613,2016,,,,,4.845763,,,
Colorado,Pueblo,Pueblo,38.276099,-104.597613,2017,,,,,5.592373,,,
Colorado,Pueblo,Pueblo,38.276099,-104.597613,2018,,,,,6.14955,,,
Colorado,Pueblo,Pueblo,38.276099,-104.597613,2020,,,,,5.591549,,,
Colorado,Pueblo,Pueblo,38.276099,-104.597613,2021,,,,,7.109302,,,
Colorado,Pueblo,Pueblo,38.276099,-104.597613,2022,,,,,6.371429,,,
Colorado,Pueblo,Pueblo,38.276099,-104.597613,2023,,,,,5.226737529411765,,,
Colorado,Pueblo,Pueblo,38.276099,-104.597613,2024,,,,,4.672654555555556,,,
Colorado,Pueblo,Pueblo,38.276099,-104.597613,2025,,,,,5.308242333333333,,,
Colorado,Pueblo,Pueblo West,38.30333,-104.7225,2023,,,59.126549,0.04828575,,,,4.770063
Colorado,Pueblo,Pueblo West,38.30333,-104.7225,2024,,,56.624288,0.049424,,,,4.903835
Colorado,Pueblo,Pueblo West,38.30333,-104.7225,2025,,,57.034176,0.050660500000000004,,,,4.985073
Colorado,Rio Blanco,Rangely,40.086944,-108.761389,2015,,2.681043,49.526683,0.05070383333333334,8.112031777777778,53.408296,,5.218226
Colorado,Rio Blanco,Rangely,40.086944,-108.761389,2016,,2.17737,48.52964,0.04883675,7.508575444444444,55.207082,,5.291062
Colorado,Rio Blanco,Rangely,40.086944,-108.761389,2017,,2.5265275,49.956382,0.04775775,7.690100222222223,50.189124,,5.534968
Colorado,Rio Blanco,Rangely,40.086944,-108.761389,2018,,4.9604775,50.289747,0.047391249999999996,8.487158444444445,47.6984,,5.689046
Colorado,Rio Blanco,Rangely,40.086944,-108.761389,2020,,4.8621645000000004,48.758173,0.0454595,8.305096222222222,48.133842,,5.42488
Colorado,Rio Blanco,Rangely,40.086944,-108.761389,2021,,4.7434045000000005,49.86386000000001,0.04711775,9.561426222222222,49.52248,,5.515789000000001
Colorado,Rio Blanco,Rangely,40.086944,-108.761389,2022,,2.6849355,47.36133,0.046223,7.199541333333333,51.63387,,5.343341
Colorado,Rio Blanco,Rangely,40.086944,-108.761389,2023,,2.1936714999999998,45.506194,0.051003749999999994,4.709091222222223,56.129043,,5.078718
Colorado,Rio Blanco,Rangely,40.086944,-108.761389,2024,,2.0269019999999998,50.301186,0.046878500000000004,5.550154555555555,50.431031,,5.378562
Colorado,Routt,Steamboat Springs,40.485201,-106.831625,2025,,,,,5.194815333333334,,,
Colorado,San Miguel,Norwood,38.132,-108.285,2015,,,,0.049817,,,,
Colorado,San Miguel,Norwood,38.132,-108.285,2016,,,,0.05052825,,,,
Colorado,San Miguel,Norwood,38.132,-108.285,2017,,,,0.049953500000000005,,,,
Colorado,San Miguel,Norwood,38.132,-108.285,2018,,,,0.05368325,,,,
Colorado,San Miguel,Norwood,38.132,-108.285,2020,,,,0.0546325,,,,
Colorado,San Miguel,Norwood,38.132,-108.285,2021,,,,0.05417475,,,,
Colorado,San Miguel,Norwood,38.132,-108.285,2022,,,,0.0520775,,,,
Colorado,San Miguel,Norwood,38.132,-108.285,2023,,,,0.05295,,,,
Colorado,San Miguel,Norwood,38.132,-108.285,2024,,,,0.05343975,,,,
Colorado,San Miguel,Telluride,37.937872,-107.813061,2025,,,,,4.310413888888889,,,
Colorado,Weld,Greeley,40.386368,-104.73744,2015,0.336574,,51.677479,0.05439058333333333,,,,4.363996
Colorado,Weld,Greeley,40.386368,-104.73744,2016,0.23825200000000002,,51.674845,0.05166375,,,,4.439984
Colorado,Weld,Greeley,40.386368,-104.73744,2017,0.20961049999999998,,52.059865,0.04669875,,,,4.599669
Colorado,Weld,Greeley,40.386368,-104.73744,2018,0.22508899999999998,,51.103417,0.04603475,,,,4.652539
Colorado,Weld,Greeley,40.386368,-104.73744,2020,0.2119095,,51.602415,0.04514775,,,,4.530964
Colorado,Weld,Greeley,40.386368,-104.73744,2021,0.2118205,,52.105928,0.046113749999999995,,,,4.48778
Colorado,Weld,Greeley,40.386368,-104.73744,2022,0.206455,,50.840631,0.04737975,,,,4.543731
Colorado,Weld,Greeley,40.386368,-104.73744,2023,0.2048565,,50.234133,0.047571749999999996,,,,4.25765
Colorado,Weld,Greeley,40.386368,-104.73744,2024,0.19635550000000002,,53.159299,0.049122,,,,4.199111
Colorado,Weld,Greeley,40.386368,-104.73744,2025,0.1772955,,55.395232,0.0512065,,,,4.124621
Colorado,Weld,Greeley,40.414877,-104.70693,2015,,,,,7.059434,,,
Colorado,Weld,Greeley,40.414877,-104.70693,2016,,,,,8.743637588235295,,,
Colorado,Weld,Greeley,40.414877,-104.70693,2017,,,,,8.583802111111112,,,
Colorado,Weld,Greeley,40.414877,-104.70693,2018,,,,,9.564328222222223,,,
Colorado,Weld,Greeley,40.414877,-104.70693,2020,,,,,9.851325666666668,,,
Colorado,Weld,Greeley,40.414877,-104.70693,2021,,,,,9.784267333333332,,,
Colorado,Weld,Greeley,40.414877,-104.70693,2022,,,,,6.787331666666667,,,
Colorado,Weld,Greeley,40.414877,-104.70693,2023,,,,,7.745864666666667,,,
Colorado,Weld,Greeley,40.414877,-104.70693,2024,,,,,6.8571188888888885,,,
Colorado,Weld,Greeley,40.414877,-104.70693,2025,,,,,6.517096333333333,,,
Colorado,Weld,Greeley,40.423432,-104.69479,2015,0.391358,,,,,,,
Colorado,Weld,La Salle,40.2614,-104.70645,2024,,9.933214,,0.051049,,,,
Colorado,Weld,La Salle,40.2614,-104.70645,2025,,8.534807,,0.0512945,,,,
Colorado,Weld,Platteville,40.181625,-104.72613,2020,,11.667414,,0.046941750000000004,,47.050754,,5.859936
Colorado,Weld,Platteville,40.181625,-104.72613,2021,,10.177156,58.629262000000004,0.0510795,,51.985169000000006,,5.677103
Colorado,Weld,Platteville,40.181625,-104.72613,2022,,13.1073245,49.460007,0.049699,,51.298298,,5.74794
Colorado,Weld,Platteville,40.181625,-104.72613,2023,,11.488389,49.244001,0.050480250000000004,,58.414052,,5.40323
Colorado,Weld,Platteville,40.181625,-104.72613,2024,,19.5463545,22.396259,0.0363835,,63.459184,,4.906293
Colorado,Weld,Platteville,40.209387,-104.82405,2015,,,,,7.983168,,,
Colorado,Weld,Platteville,40.209387,-104.82405,2016,,,,,7.337607,,,
Colorado,Weld,Platteville,40.209387,-104.82405,2017,,,,,7.454783,,,
Colorado,Weld,Platteville,40.209387,-104.82405,2018,,,,,7.934234,,,
Colorado,Weld,Platteville,40.209387,-104.82405,2020,,,,,7.70531,,,
Colorado,Weld,Platteville,40.209387,-104.82405,2021,,,,,8.078889,,,
Colorado,Weld,Platteville,40.209387,-104.82405,2022,,,,,6.706863,,,
Colorado,Weld,Platteville,40.209387,-104.82405,2023,,,,,7.742373,,,
Colorado,Weld,Platteville,40.209387,-104.82405,2024,,,,,7.5981425882352935,,,
Colorado,Weld,Platteville,40.209387,-104.82405,2025,,,,,7.856786,,,
Connecticut,Fairfield,Bridgeport,41.170833,-73.194722,2015,0.38542600000000005,,54.948934,,9.69127694117647,,,
Connecticut,Fairfield,Bridgeport,41.170833,-73.194722,2016,0.359464,,55.679721,,8.666563588235293,,0.5514243333333334,
Connecticut,Fairfield,Bridgeport,41.170833,-73.194722,2017,0.3439395,,55.124441,,6.733664764705883,,0.36999866666666664,
Connecticut,Fairfield,Bridgeport,41.170833,-73.194722,2018,0.34213800000000005,,54.713649,,7.455748204545455,,0.33790699999999996,
Connecticut,Fairfield,Bridgeport,41.170833,-73.194722,2020,,,55.852444,,7.274123444444444,,0.277572,
Connecticut,Fairfield,Bridgeport,41.170833,-73.194722,2021,,,56.081709,,7.690437037037038,,0.2470028333333333,
Connecticut,Fairfield,Bridgeport,41.170833,-73.194722,2022,,,55.168628,,6.8856811851851845,,0.28402083333333333,
Connecticut,Fairfield,Bridgeport,41.170833,-73.194722,2023,,,56.269081,,8.206583227272727,,0.25379433333333334,
Connecticut,Fairfield,Bridgeport,41.170833,-73.194722,2024,,,56.22359,,6.232427470588235,,0.26554416666666664,
Connecticut,Fairfield,Bridgeport,41.170833,-73.194722,2025,,,49.30624,,6.6894071764705885,,0.24444216666666665,
Connecticut,Fairfield,Bridgeport,41.195076,-73.163447,2015,,,,,,,0.519791,
Connecticut,Fairfield,Bridgeport,41.195076,-73.163447,2016,,,,,,,0.39698516666666667,
Connecticut,Fairfield,Danbury,41.399167,-73.443056,2015,,,48.069571,0.04927725,8.69386,,,2.853067
Connecticut,Fairfield,Danbury,41.399167,-73.443056,2016,,,54.080518,0.04976575,7.721324764705882,,,3.089659
Connecticut,Fairfield,Danbury,41.399167,-73.443056,2017,,,53.06604,0.044762249999999996,6.821681294117647,,,3.187497
Connecticut,Fairfield,Danbury,41.399167,-73.443056,2018,,,52.944496,0.04549175,7.188220409090909,,,3.118591
Connecticut,Fairfield,Danbury,41.399167,-73.443056,2020,,,54.642547,0.04418975,7.106060037037037,,,3.101692
Connecticut,Fairfield,Danbury,41.399167,-73.443056,2021,,,54.608379,0.04380575,7.4739855185185196,,,2.850446
Connecticut,Fairfield,Danbury,41.399167,-73.443056,2022,,,53.82568,0.046574500000000005,6.492757703703704,,,3.019509
Connecticut,Fairfield,Danbury,41.399167,-73.443056,2023,,,54.746026,0.045554750000000005,7.853662068181818,,,2.696012
Connecticut,Fairfield,Danbury,41.399167,-73.443056,2024,,,54.725143,0.04641925,6.423035352941177,,,2.790813
Connecticut,Fairfield,Danbury,41.399167,-73.443056,2025,,,48.646232,0.0461985,6.684601411764707,,,3.543793
Connecticut,Fairfield,Greenwich (Town of),41.004657,-73.585128,2015,,,52.822977,0.0520975,,,,5.136063
Connecticut,Fairfield,Greenwich (Town of),41.004657,-73.585128,2016,,,54.146304,0.05379325,,,,5.398134
Connecticut,Fairfield,Greenwich (Town of),41.004657,-73.585128,2017,,,54.053451,0.046317750000000005,,,,5.444368
Connecticut,Fairfield,Greenwich (Town of),41.004657,-73.585128,2018,,,55.294857,0.049675250000000004,,,,5.100341
Connecticut,Fairfield,Greenwich (Town of),41.004657,-73.585128,2020,,,54.272008,0.0481845,,,,5.558668
Connecticut,Fairfield,Greenwich (Town of),41.004657,-73.585128,2021,,,55.011265,0.04690875,,,,5.01817
Connecticut,Fairfield,Greenwich (Town of),41.004657,-73.585128,2022,,,53.70561,0.04961325,,,,5.297561
Connecticut,Fairfield,Greenwich (Town of),41.004657,-73.585128,2023,,,55.235173,0.049352999999999994,,,,4.510114
Connecticut,Fairfield,Greenwich (Town of),41.004657,-73.585128,2024,,,55.10736,0.048409,,,,4.733475
Connecticut,Fairfield,Greenwich (Town of),41.004657,-73.585128,2025,,,47.808207,0.0480865,,,,5.793932
Connecticut,Fairfield,Stratford (Town of),41.1525,-73.103056,2015,,,51.892018,0.05173075,,,,
Connecticut,Fairfield,Stratford (Town of),41.1525,-73.103056,2016,,,53.291729,0.052946,,,,
Connecticut,Fairfield,Stratford (Town of),41.1525,-73.103056,2017,,,52.597512,0.04816525,,,,
Connecticut,Fairfield,Stratford (Town of),41.1525,-73.103056,2018,,,55.04008,0.0486665,,,,
Connecticut,Fairfield,Stratford (Town of),41.1525,-73.103056,2020,,,54.378261,0.04828,,,,
Connecticut,Fairfield,Stratford (Town of),41.1525,-73.103056,2021,,,54.658189,0.0473405,,,,
Connecticut,Fairfield,Stratford (Town of),41.1525,-73.103056,2022,,,53.023187,0.04919725,,,,
Connecticut,Fairfield,Stratford (Town of),41.1525,-73.103056,2023,,,54.270103,0.049964,,,,
Connecticut,Fairfield,Stratford (Town of),41.1525,-73.103056,2024,,,53.950908,0.04846675,,,,
Connecticut,Fairfield,Stratford (Town of),41.1525,-73.103056,2025,,,46.620221,0.04851025,,,,
Connecticut,Fairfield,Westport,41.118333,-73.336667,2015,,,52.340204,0.05070025,8.057759,,,3.597931
Connecticut,Fairfield,Westport,41.118333,-73.336667,2016,,,53.510997,0.05131550000000001,,,,3.820073
Connecticut,Fairfield,Westport,41.118333,-73.336667,2017,,14.7807645,54.359456,0.046127749999999995,,,,3.879501
Connecticut,Fairfield,Westport,41.118333,-73.336667,2018,,14.484138,54.002483,0.04624075,,,,3.993354
Connecticut,Fairfield,Westport,41.118333,-73.336667,2020,,13.610068,54.426006,0.04496625,,,,4.359785
Connecticut,Fairfield,Westport,41.118333,-73.336667,2021,,14.852571000000001,54.80799,0.046421,,,,3.819566
Connecticut,Fairfield,Westport,41.118333,-73.336667,2022,,15.1993115,53.93856,0.048644,,,,3.834428
Connecticut,Fairfield,Westport,41.118333,-73.336667,2023,,15.416504999999999,54.829082,0.04827675,,,,3.294102
Connecticut,Fairfield,Westport,41.118333,-73.336667,2024,,15.213690999999999,54.84756,0.04925625,,,,3.999712
Connecticut,Fairfield,Westport,41.118333,-73.336667,2025,,15.0005355,48.911163,0.04781225,,,,5.403337
Connecticut,Hartford,East Hartford,41.784722,-72.631667,2015,0.246972,15.12369,51.920427,0.04791475,8.03863094117647,67.091629,0.5643953333333334,2.340299
Connecticut,Hartford,East Hartford,41.784722,-72.631667,2016,0.22662300000000002,14.626803500000001,54.141993,0.04717366666666667,6.43416292,65.047146,0.443489,2.34846
Connecticut,Hartford,East Hartford,41.784722,-72.631667,2017,0.2630115,14.2646895,53.382606,0.042955,5.908169,70.632107,0.3338668333333333,2.364217
Connecticut,Hartford,East Hartford,41.784722,-72.631667,2018,,12.470699,53.484404,0.04207625,6.4541134318181825,68.915114,,2.366482
Connecticut,Hartford,East Hartford,41.784722,-72.631667,2020,,12.3328445,54.605697,0.043219,6.792335631578947,64.584212,,2.450178
Connecticut,Hartford,East Hartford,41.784722,-72.631667,2021,,11.5415215,54.115115,0.04158925,7.486788473684212,65.644169,,2.196895
Connecticut,Hartford,East Hartford,41.784722,-72.631667,2022,,12.1162455,53.873368,0.0446145,6.623108315789473,62.112554,,2.636234
Connecticut,Hartford,East Hartford,41.784722,-72.631667,2023,,11.604215,54.340403,0.0456675,7.357809138888888,68.863441,,2.360174
Connecticut,Hartford,East Hartford,41.784722,-72.631667,2024,,11.273300500000001,54.216571,0.04419125,5.912744555555556,67.550652,,2.516604
Connecticut,Hartford,East Hartford,41.784722,-72.631667,2025,,12.713212,48.64317,0.04700675,6.5017685555555556,62.944201,,2.895004
Connecticut,Hartford,Hartford,41.771444,-72.679923,2015,0.35628000000000004,21.7812735,54.829277,,9.808696,,,3.54177
Connecticut,Hartford,Hartford,41.771444,-72.679923,2016,0.329408,23.1013575,56.283126,,7.293487,,,3.603056
Connecticut,Hartford,Hartford,41.771444,-72.679923,2017,0.3338,23.156229,54.65075,,7.504361294117647,,,3.657872
Connecticut,Hartford,Hartford,41.771444,-72.679923,2018,0.3228565,18.2884345,54.471442,,7.674774045454546,,,3.640057
Connecticut,Hartford,Hartford,41.771444,-72.679923,2020,0.3227895,17.1061475,55.845144,,6.95728562962963,,,3.607303
Connecticut,Hartford,Hartford,41.771444,-72.679923,2021,0.3348455,16.9430885,55.204797,,7.156347962962963,,,3.39085
Connecticut,Hartford,Hartford,41.771444,-72.679923,2022,0.3164665,18.3937795,54.936486,,6.6060053703703705,,,3.810711
Connecticut,Hartford,Hartford,41.771444,-72.679923,2023,0.34256450000000005,18.878573499999998,55.66979,,7.923206545454545,,,3.267132
Connecticut,Hartford,Hartford,41.771444,-72.679923,2024,0.304767,18.0396705,55.369171,,6.214623588235294,,,3.593717
Connecticut,Hartford,Hartford,41.771444,-72.679923,2025,0.299993,18.374671,49.101312,,7.012672705882354,,,4.314088
Connecticut,Litchfield,Cornwall,41.821342,-73.297257,2015,0.167657,4.1550305000000005,46.877346,0.048698,5.343697,71.646675,0.36818816666666665,5.1902
Connecticut,Litchfield,Cornwall,41.821342,-73.297257,2016,0.162604,6.1140655,48.821998,0.04936708333333333,5.065041999999999,68.408122,0.19298633333333334,5.040361
Connecticut,Litchfield,Cornwall,41.821342,-73.297257,2017,0.155395,,48.732987,0.041506,3.6315095882352937,75.172083,0.1615355,5.417179
Connecticut,Litchfield,Cornwall,41.821342,-73.297257,2018,0.15804849999999998,,48.427237,0.04062275,4.085788318181819,72.560992,0.14629216666666667,5.379998
Connecticut,Litchfield,Cornwall,41.821342,-73.297257,2020,0.1464905,,49.400462,0.04074025,4.849806592592593,69.912943,0.121035,6.101294
Connecticut,Litchfield,Cornwall,41.821342,-73.297257,2021,0.168696,,49.289801,0.0407145,5.371316703703704,70.774738,0.11317816666666668,5.687503
Connecticut,Litchfield,Cornwall,41.821342,-73.297257,2022,0.1537325,,48.848619,0.04331525,4.166454962962963,65.700616,0.131102,5.849691
Connecticut,Litchfield,Cornwall,41.821342,-73.297257,2023,0.164032,,49.890354,0.04178308333333333,5.8882460909090915,71.941899,0.06412849999999999,5.359112
Connecticut,Litchfield,Cornwall,41.821342,-73.297257,2024,0.127861,,49.889247,0.042789,4.382369529411765,72.216855,0.0687165,5.361982
Connecticut,Litchfield,Cornwall,41.821342,-73.297257,2025,0.1471345,,43.560267,0.04527925,4.547837823529412,70.116263,0.10842333333333333,6.07035
Connecticut,Middlesex,Middletown,41.55,-72.626,2017,,,44.189694,,,,,3.769344
Connecticut,Middlesex,Middletown,41.55,-72.626,2018,,,52.118617,0.0447265,,,,4.055682
Connecticut,Middlesex,Middletown,41.55,-72.626,2020,,,54.603628,0.044069750000000005,,,,3.991551
Connecticut,Middlesex,Middletown,41.55,-72.626,2021,,,53.729373,0.04555225,,,,3.861559
Connecticut,Middlesex,Middletown,41.55,-72.626,2022,,,52.810786,0.045971,,,,4.172264
Connecticut,Middlesex,Middletown,41.55,-72.626,2023,,,53.435803,0.0472765,,,,3.637203
Connecticut,Middlesex,Middletown,41.55,-72.626,2024,,,53.232577,0.04570175,,,,3.667566
Connecticut,Middlesex,Middletown,41.55,-72.626,2025,,,47.368033,0.04776125,,,,4.597024
Connecticut,Middlesex,Middletown,41.552196,-72.630015,2015,,,53.373455,0.04898475,,,,4.869071
Connecticut,Middlesex,Middletown,41.552196,-72.630015,2016,,,55.151032,0.05001375,,,,4.991271
Connecticut,Middlesex,Middletown,41.552196,-72.630015,2017,,,56.859112,0.04511025,,,,5.09566
Connecticut,New Haven,Madison (Town of),41.256788,-72.55327,2015,,,52.71528,0.0503945,,,,6.892791
Connecticut,New Haven,Madison (Town of),41.256788,-72.55327,2016,,,55.440809,0.049731000000000004,,,,7.283445
Connecticut,New Haven,Madison (Town of),41.256788,-72.55327,2017,,,55.658443,0.04763875,,,,6.777495
Connecticut,New Haven,Madison (Town of),41.256788,-72.55327,2018,,,54.886486,0.04610875,,,,6.878147
Connecticut,New Haven,Madison (Town of),41.256788,-72.55327,2020,,,53.438286,0.04889375,,,,7.333395
Connecticut,New Haven,Madison (Town of),41.256788,-72.55327,2021,,,53.454914,0.04607275,,,,6.705961
Connecticut,New Haven,Madison (Town of),41.256788,-72.55327,2022,,,52.563424,0.0465025,,,,7.284162
Connecticut,New Haven,Madison (Town of),41.256788,-72.55327,2023,,,53.0136,0.0496755,,,,6.603622
Connecticut,New Haven,Madison (Town of),41.256788,-72.55327,2024,,,52.678044,0.04696825,,,,6.635074
Connecticut,New Haven,Madison (Town of),41.256788,-72.55327,2025,,,45.842202,0.047502249999999996,,,,7.092877
Connecticut,New Haven,New Haven,41.3014,-72.902871,2015,0.26226499999999997,20.9829655,52.35526,0.047357250000000004,8.267399000000001,71.345682,0.6009448333333333,5.030778
Connecticut,New Haven,New Haven,41.3014,-72.902871,2016,0.247682,20.9789625,54.214041,0.0479365,7.0202022799999995,67.655791,0.49516350000000003,5.111731
Connecticut,New Haven,New Haven,41.3014,-72.902871,2017,0.24069849999999998,20.386727,53.983134,0.03735175,6.3918772,70.818962,0.3560995,5.265225
Connecticut,New Haven,New Haven,41.3014,-72.902871,2018,0.2462745,19.039185500000002,53.537298,0.03726025,6.992021511363637,73.618984,0.2911725,5.242854
Connecticut,New Haven,New Haven,41.3014,-72.902871,2020,0.231354,17.5041695,55.555594,0.03752175,7.113637185185185,66.509745,0.23845366666666667,5.255095
Connecticut,New Haven,New Haven,41.3014,-72.902871,2021,0.243726,18.3979345,54.908292,0.036759,7.367235037037037,64.012623,0.2530935,5.12941
Connecticut,New Haven,New Haven,41.3014,-72.902871,2022,0.220272,18.3536595,54.950536,0.0396045,6.681365351851851,64.266028,0.264141,5.259609
Connecticut,New Haven,New Haven,41.3014,-72.902871,2023,0.2775155,18.0952235,55.940329,0.0389945,7.767544329545455,70.741578,0.17573733333333333,4.897808
Connecticut,New Haven,New Haven,41.3014,-72.902871,2024,0.25072,18.0348565,55.2867,0.040119,6.230704342857143,68.668634,0.21470633333333333,4.947904
Connecticut,New Haven,New Haven,41.3014,-72.902871,2025,0.18116749999999998,17.799838,49.07398,0.0404325,6.438021228571429,63.773058,0.1498055,5.626555
Connecticut,New Haven,Waterbury,41.550556,-73.043611,2015,,,51.53965,,8.814065800000002,,,3.13951
Connecticut,New Haven,Waterbury,41.550556,-73.043611,2016,,,50.34825,,7.407332,,,3.040148
Connecticut,New Haven,Waterbury,41.550556,-73.043611,2017,,,53.109872,,6.087926294117647,,,3.153799
Connecticut,New Haven,Waterbury,41.550556,-73.043611,2018,,,53.215256,,8.047449795454545,,,3.08877
Connecticut,New Haven,Waterbury,41.550556,-73.043611,2020,,,54.322024,,7.669742736842105,,,3.149737
Connecticut,New Haven,Waterbury,41.550556,-73.043611,2021,,,54.145465,,8.300936684210527,,,3.01656
Connecticut,New Haven,Waterbury,41.550556,-73.043611,2022,,,53.125943,,7.186711578947368,,,3.191887
Connecticut,New Haven,Waterbury,41.550556,-73.043611,2023,,,53.988336,,8.016190027777776,,,2.876027
Connecticut,New Haven,Waterbury,41.550556,-73.043611,2024,,,53.951139,,6.025993888888888,,,2.98149
Connecticut,New Haven,Waterbury,41.550556,-73.043611,2025,,,47.720009,,6.338696,,,3.586551
Connecticut,New London,Groton,41.35362,-72.07882,2015,,,51.959538,0.0477615,6.778060823529412,,,
Connecticut,New London,Groton,41.35362,-72.07882,2016,,,53.224741,0.0478465,5.676674294117648,,,
Connecticut,New London,Groton,41.35362,-72.07882,2017,,,52.4845,0.04407625,4.907219294117647,,,
Connecticut,New London,Groton,41.35362,-72.07882,2018,,,52.511116,0.0433035,5.660271204545454,,,
Connecticut,New London,Groton,41.35362,-72.07882,2020,,,54.355992,0.045045,6.423474157894737,,,
Connecticut,New London,Groton,41.35362,-72.07882,2021,,,54.533111,0.043791,6.767132736842106,,,
Connecticut,New London,Groton,41.35362,-72.07882,2022,,,53.725029,0.04338325,6.06196352631579,,,
Connecticut,New London,Groton,41.35362,-72.07882,2023,,,54.553099,0.04534116666666666,7.185009833333333,,,
Connecticut,New London,Groton,41.35362,-72.07882,2024,,,53.74499,0.04518375,5.477889222222221,,,
Connecticut,New London,Groton,41.35362,-72.07882,2025,,,47.816294,0.04670925,5.637807444444444,,,
Connecticut,Tolland,Stafford (Stafford Hollow),41.976389,-72.388056,2015,,,48.902433,0.045055,,,,2.119719
Connecticut,Tolland,Stafford (Stafford Hollow),41.976389,-72.388056,2016,,,51.517751,0.0457955,,,,2.067964
Connecticut,Tolland,Stafford (Stafford Hollow),41.976389,-72.388056,2017,,,49.898695,0.04303725,,,,2.291532
Connecticut,Tolland,Stafford (Stafford Hollow),41.976389,-72.388056,2018,,,49.581831,0.04192275,,,,2.249225
Connecticut,Tolland,Stafford (Stafford Hollow),41.976389,-72.388056,2020,,,51.062893,0.04213925,,,,2.134343
Connecticut,Tolland,Stafford (Stafford Hollow),41.976389,-72.388056,2021,,,50.909387,0.043267,,,,1.862535
Connecticut,Tolland,Stafford (Stafford Hollow),41.976389,-72.388056,2022,,,50.271998,0.04323225,,,,2.373702
Connecticut,Tolland,Stafford (Stafford Hollow),41.976389,-72.388056,2023,,,51.493861,0.04536275,,,,1.937484
Connecticut,Tolland,Stafford (Stafford Hollow),41.976389,-72.388056,2024,,,51.339704,0.042977,,,,2.019004
Connecticut,Tolland,Stafford (Stafford Hollow),41.976389,-72.388056,2025,,,45.138511,0.0466475,,,,2.534998
Country Of Mexico,BAJA CALIFORNIA NORTE,Mexicali,32.629225,-115.447769,2016,,,82.753832,,15.856625055555558,,,
Country Of Mexico,BAJA CALIFORNIA NORTE,Mexicali,32.629225,-115.447769,2017,,,78.756215,,19.596170055555557,,,
Country Of Mexico,BAJA CALIFORNIA NORTE,Mexicali,32.629225,-115.447769,2018,,,67.61915,,22.553352611111112,,,
Country Of Mexico,BAJA CALIFORNIA NORTE,Mexicali,32.629225,-115.447769,2020,,,71.957485,,27.4316825,,,
Country Of Mexico,BAJA CALIFORNIA NORTE,Mexicali,32.629225,-115.447769,2021,,,77.048518,,17.274313333333332,,,
Country Of Mexico,BAJA CALIFORNIA NORTE,Mexicali,32.629225,-115.447769,2022,,,78.419157,,16.397165333333334,,,
Country Of Mexico,BAJA CALIFORNIA NORTE,Mexicali,32.633671,-115.504995,2016,,,82.535287,,19.49554,,,
Country Of Mexico,BAJA CALIFORNIA NORTE,Mexicali,32.633671,-115.504995,2017,,,78.79013,,24.896403222222222,,,
Country Of Mexico,BAJA CALIFORNIA NORTE,Mexicali,32.633671,-115.504995,2018,,,67.26753,,31.57896944444444,,,
Country Of Mexico,BAJA CALIFORNIA NORTE,Mexicali,32.633671,-115.504995,2020,,,69.467687,,41.78784366666667,,,
Country Of Mexico,BAJA CALIFORNIA NORTE,Mexicali,32.633671,-115.504995,2021,,,77.243428,,24.09982711111111,,,
Country Of Mexico,BAJA CALIFORNIA NORTE,Mexicali,32.633671,-115.504995,2022,,,79.911869,,21.740737333333335,,,
Delaware,Kent,Dover,39.13333,-75.46667,2017,,,57.613597,,,,,
Delaware,Kent,Dover,39.13333,-75.46667,2018,,,56.833217,,,,,
Delaware,Kent,Dover,39.13333,-75.46667,2020,,,57.896587,,,,,
Delaware,Kent,Dover,39.13333,-75.46667,2021,,,57.736372,,,,,
Delaware,Kent,Dover,39.13333,-75.46667,2022,,,56.670196,,,,,
Delaware,Kent,Dover,39.13333,-75.46667,2023,,,58.261263,,,,,
Delaware,Kent,Dover,39.13333,-75.46667,2024,,,61.390109,,,,,
Delaware,Kent,Dover,39.15564,-75.51821,2015,,,,,8.025455,,,
Delaware,Kent,Dover,39.15564,-75.51821,2016,,,,,7.260784,,,
Delaware,Kent,Dover,39.15564,-75.51821,2017,,,,,6.411111,,,
Delaware,Kent,Dover,39.15564,-75.51821,2018,,,,,5.737383,,,
Delaware,Kent,Dover,39.15564,-75.51821,2020,,,,,5.192308,,,
